OrderID	OrderDate	Order_ShippedDate	Order_Freight	Order_ShipCity	Order_ShipCountry	Order_UnitPrice	Order_Quantity	Order_Amount	ProductName	Employee_LastName	Employee_FirstName	Employee_Title	CompanyName	Customer_ContactName	Customer_City	Customer_Country	Customer_Phone
676	2018-03-03 00:00:00.000	2018-03-13 00:00:00.000	68.26	Toulouse	France	14	10	140	Singaporean Hokkien Fried Mee	King	Robert	Sales Representative	La maison d'Asie	Annette Roulet	Toulouse	France	61.77.61.10
676	2018-03-03 00:00:00.000	2018-03-13 00:00:00.000	68.26	Toulouse	France	46	10	460	Ipoh Coffee	King	Robert	Sales Representative	La maison d'Asie	Annette Roulet	Toulouse	France	61.77.61.10
676	2018-03-03 00:00:00.000	2018-03-13 00:00:00.000	68.26	Toulouse	France	14	24	336	Laughing Lumberjack Lager	King	Robert	Sales Representative	La maison d'Asie	Annette Roulet	Toulouse	France	61.77.61.10
677	2018-03-04 00:00:00.000	2018-04-08 00:00:00.000	151.52	Luleå	Sweden	31	20	620	Ikura	Leverling	Janet	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
677	2018-03-04 00:00:00.000	2018-04-08 00:00:00.000	151.52	Luleå	Sweden	45.6	30	1368	Rössle Sauerkraut	Leverling	Janet	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
677	2018-03-04 00:00:00.000	2018-04-08 00:00:00.000	151.52	Luleå	Sweden	7.75	6	46.5	Rhönbräu Klosterbier	Leverling	Janet	Sales Representative	Berglunds snabbköp	Christina Berglund	Luleå	Sweden	0921-12 34 65
678	2018-03-04 00:00:00.000	2018-03-13 00:00:00.000	2.27	Rio de Janeiro	Brazil	19	25	475	Inlagd Sill	Leverling	Janet	Sales Representative	Hanari Carnes	Mario Pontes	Rio de Janeiro	Brazil	(21) 555-0091
678	2018-03-04 00:00:00.000	2018-03-13 00:00:00.000	2.27	Rio de Janeiro	Brazil	7	12	84	Filo Mix	Leverling	Janet	Sales Representative	Hanari Carnes	Mario Pontes	Rio de Janeiro	Brazil	(21) 555-0091
679	2018-03-04 00:00:00.000	2018-03-11 00:00:00.000	39.92	México D.F.	Mexico	21	2	42	Queso Cabrales	Peacock	Margaret	Sales Representative	Ana Trujillo Emparedados y helados	Ana Trujillo	México D.F.	Mexico	(5) 555-4729
679	2018-03-04 00:00:00.000	2018-03-11 00:00:00.000	39.92	México D.F.	Mexico	6	10	60	Konbu	Peacock	Margaret	Sales Representative	Ana Trujillo Emparedados y helados	Ana Trujillo	México D.F.	Mexico	(5) 555-4729
679	2018-03-04 00:00:00.000	2018-03-11 00:00:00.000	39.92	México D.F.	Mexico	9.2	7	64.4	Teatime Chocolate Biscuits	Peacock	Margaret	Sales Representative	Ana Trujillo Emparedados y helados	Ana Trujillo	México D.F.	Mexico	(5) 555-4729
679	2018-03-04 00:00:00.000	2018-03-11 00:00:00.000	39.92	México D.F.	Mexico	34.8	10	348	Mozzarella di Giovanni	Peacock	Margaret	Sales Representative	Ana Trujillo Emparedados y helados	Ana Trujillo	México D.F.	Mexico	(5) 555-4729
680	2018-03-05 00:00:00.000	2018-04-08 00:00:00.000	19.79	Versailles	France	81	5	405	Sir Rodney's Marmalade	Peacock	Margaret	Sales Representative	La corne d'abondance	Daniel Tonini	Versailles	France	30.59.84.10
680	2018-03-05 00:00:00.000	2018-04-08 00:00:00.000	19.79	Versailles	France	7	5	35	Filo Mix	Peacock	Margaret	Sales Representative	La corne d'abondance	Daniel Tonini	Versailles	France	30.59.84.10
680	2018-03-05 00:00:00.000	2018-04-08 00:00:00.000	19.79	Versailles	France	18	20	360	Lakkalikööri	Peacock	Margaret	Sales Representative	La corne d'abondance	Daniel Tonini	Versailles	France	30.59.84.10
681	2018-03-05 00:00:00.000	2018-03-18 00:00:00.000	1.36	Barcelona	Spain	9.5	5	47.5	Zaanse koeken	Davolio	Nancy	Sales Representative	Galería del gastrónomo	Eduardo Saavedra	Barcelona	Spain	(93) 203 4560
681	2018-03-05 00:00:00.000	2018-03-18 00:00:00.000	1.36	Barcelona	Spain	18	5	90	Lakkalikööri	Davolio	Nancy	Sales Representative	Galería del gastrónomo	Eduardo Saavedra	Barcelona	Spain	(93) 203 4560
682	2018-03-05 00:00:00.000	2018-03-12 00:00:00.000	33.93	München	Germany	10	60	600	Sir Rodney's Scones	Suyama	Michael	Sales Representative	Frankenversand	Peter Franken	München	Germany	089-0877310
682	2018-03-05 00:00:00.000	2018-03-12 00:00:00.000	33.93	München	Germany	7.75	49	379.75	Rhönbräu Klosterbier	Suyama	Michael	Sales Representative	Frankenversand	Peter Franken	München	Germany	089-0877310
682	2018-03-05 00:00:00.000	2018-03-12 00:00:00.000	33.93	München	Germany	13	15	195	Original Frankfurter grüne Soße	Suyama	Michael	Sales Representative	Frankenversand	Peter Franken	München	Germany	089-0877310
683	2018-03-06 00:00:00.000	2018-03-18 00:00:00.000	15.55	Charleroi	Belgium	10	36	360	Sir Rodney's Scones	Peacock	Margaret	Sales Representative	Suprêmes délices	Pascale Cartrain	Charleroi	Belgium	(071) 23 67 22 20
683	2018-03-06 00:00:00.000	2018-03-18 00:00:00.000	15.55	Charleroi	Belgium	43.9	25	1097.5	Schoggi Schokolade	Peacock	Margaret	Sales Representative	Suprêmes délices	Pascale Cartrain	Charleroi	Belgium	(071) 23 67 22 20
683	2018-03-06 00:00:00.000	2018-03-18 00:00:00.000	15.55	Charleroi	Belgium	24	25	600	Pâté chinois	Peacock	Margaret	Sales Representative	Suprêmes délices	Pascale Cartrain	Charleroi	Belgium	(071) 23 67 22 20
683	2018-03-06 00:00:00.000	2018-03-18 00:00:00.000	15.55	Charleroi	Belgium	13.25	30	397.5	Escargots de Bourgogne	Peacock	Margaret	Sales Representative	Suprêmes délices	Pascale Cartrain	Charleroi	Belgium	(071) 23 67 22 20
684	2018-03-06 00:00:00.000	2018-03-19 00:00:00.000	13.6	Genève	Switzerland	6	42	252	Konbu	Peacock	Margaret	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
684	2018-03-06 00:00:00.000	2018-03-19 00:00:00.000	13.6	Genève	Switzerland	19.5	30	585	Ravioli Angelo	Peacock	Margaret	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
685	2018-03-06 00:00:00.000	2018-03-24 00:00:00.000	134.64	Marseille	France	17.45	30	523.5	Pavlova	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
685	2018-03-06 00:00:00.000	2018-03-24 00:00:00.000	134.64	Marseille	France	49.3	14	690.2	Tarte au sucre	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
685	2018-03-06 00:00:00.000	2018-03-24 00:00:00.000	134.64	Marseille	France	34.8	16	556.8	Mozzarella di Giovanni	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
685	2018-03-06 00:00:00.000	2018-03-24 00:00:00.000	134.64	Marseille	France	7.75	20	155	Rhönbräu Klosterbier	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
686	2018-03-06 00:00:00.000	2018-03-16 00:00:00.000	54.15	Cowes	UK	32.8	2	65.6	Perth Pasties	Suyama	Michael	Sales Representative	Island Trading	Helen Bennett	Cowes	UK	(198) 555-8888
686	2018-03-06 00:00:00.000	2018-03-16 00:00:00.000	54.15	Cowes	UK	28.5	30	855	Sirop d'érable	Suyama	Michael	Sales Representative	Island Trading	Helen Bennett	Cowes	UK	(198) 555-8888
687	2018-03-09 00:00:00.000	2018-03-12 00:00:00.000	32.01	Frankfurt a.M. 	Germany	25	20	500	Grandma's Boysenberry Spread	Leverling	Janet	Sales Representative	Lehmanns Marktstand	Renate Messner	Frankfurt a.M. 	Germany	069-0245984
688	2018-03-09 00:00:00.000	2018-03-18 00:00:00.000	47.59	Resende	Brazil	18	21	378	Chai	Peacock	Margaret	Sales Representative	Wellington Importadora	Paula Parente	Resende	Brazil	(14) 555-8122
688	2018-03-09 00:00:00.000	2018-03-18 00:00:00.000	47.59	Resende	Brazil	62.5	4	250	Carnarvon Tigers	Peacock	Margaret	Sales Representative	Wellington Importadora	Paula Parente	Resende	Brazil	(14) 555-8122
688	2018-03-09 00:00:00.000	2018-03-18 00:00:00.000	47.59	Resende	Brazil	9	8	72	Tunnbröd	Peacock	Margaret	Sales Representative	Wellington Importadora	Paula Parente	Resende	Brazil	(14) 555-8122
689	2018-03-09 00:00:00.000	2018-03-18 00:00:00.000	33.68	Eugene	USA	19	30	570	Inlagd Sill	Leverling	Janet	Sales Representative	Great Lakes Food Market	Howard Snyder	Eugene	USA	(503) 555-7555
690	2018-03-10 00:00:00.000	2018-03-13 00:00:00.000	31.51	Buenos Aires	Argentina	45.6	8	364.8	Rössle Sauerkraut	King	Robert	Sales Representative	Cactus Comidas para llevar	Patricio Simpson	Buenos Aires	Argentina	(1) 135-5555
690	2018-03-10 00:00:00.000	2018-03-13 00:00:00.000	31.51	Buenos Aires	Argentina	14	20	280	Sasquatch Ale	King	Robert	Sales Representative	Cactus Comidas para llevar	Patricio Simpson	Buenos Aires	Argentina	(1) 135-5555
691	2018-03-10 00:00:00.000	2018-03-16 00:00:00.000	31.89	Cunewalde	Germany	6	20	120	Konbu	Leverling	Janet	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
691	2018-03-10 00:00:00.000	2018-03-16 00:00:00.000	31.89	Cunewalde	Germany	46	24	1104	Ipoh Coffee	Leverling	Janet	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
691	2018-03-10 00:00:00.000	2018-03-16 00:00:00.000	31.89	Cunewalde	Germany	34	49	1666	Camembert Pierrot	Leverling	Janet	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
691	2018-03-10 00:00:00.000	2018-03-16 00:00:00.000	31.89	Cunewalde	Germany	21.5	35	752.5	Fløtemysost	Leverling	Janet	Sales Representative	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
692	2018-03-10 00:00:00.000	2018-03-13 00:00:00.000	76.33	Bergamo	Italy	19	10	190	Chang	Fuller	Andrew	Vice President, Sales	Magazzini Alimentari Riuniti	Giovanni Rovelli	Bergamo	Italy	035-640230
692	2018-03-10 00:00:00.000	2018-03-13 00:00:00.000	76.33	Bergamo	Italy	14	40	560	Laughing Lumberjack Lager	Fuller	Andrew	Vice President, Sales	Magazzini Alimentari Riuniti	Giovanni Rovelli	Bergamo	Italy	035-640230
693	2018-03-11 00:00:00.000	2018-03-23 00:00:00.000	19.77	Marseille	France	30	8	240	Uncle Bob's Organic Dried Pears	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
693	2018-03-11 00:00:00.000	2018-03-23 00:00:00.000	19.77	Marseille	France	6	20	120	Konbu	Callahan	Laura	Inside Sales Coordinator	Bon app'	Laurence Lebihan	Marseille	France	91.24.45.40
694	2018-03-11 00:00:00.000	2018-03-20 00:00:00.000	400.81	Boise	USA	12.5	44	550	Gorgonzola Telino	King	Robert	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
694	2018-03-11 00:00:00.000	2018-03-20 00:00:00.000	400.81	Boise	USA	49.3	30	1479	Tarte au sucre	King	Robert	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
694	2018-03-11 00:00:00.000	2018-03-20 00:00:00.000	400.81	Boise	USA	12.5	80	1000	Scottish Longbreads	King	Robert	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
694	2018-03-11 00:00:00.000	2018-03-20 00:00:00.000	400.81	Boise	USA	34.8	50	1740	Mozzarella di Giovanni	King	Robert	Sales Representative	Save-a-lot Markets	Jose Pavarotti	Boise	USA	(208) 555-8097
695	2018-03-11 00:00:00.000	2018-03-18 00:00:00.000	17.95	Reggio Emilia	Italy	20	28	560	Maxilaku	Dodsworth	Anne	Sales Representative	Reggiani Caseifici	Maurizio Moroni	Reggio Emilia	Italy	0522-556721
696	2018-03-11 00:00:00.000	2018-03-19 00:00:00.000	2.17	London	UK	6	15	90	Konbu	Peacock	Margaret	Sales Representative	B's Beverages	Victoria Ashworth	London	UK	(171) 555-1212
696	2018-03-11 00:00:00.000	2018-03-19 00:00:00.000	2.17	London	UK	21	21	441	Gustaf's Knäckebröd	Peacock	Margaret	Sales Representative	B's Beverages	Victoria Ashworth	London	UK	(171) 555-1212
696	2018-03-11 00:00:00.000	2018-03-19 00:00:00.000	2.17	London	UK	12	15	180	Spegesild	Peacock	Margaret	Sales Representative	B's Beverages	Victoria Ashworth	London	UK	(171) 555-1212
697	2018-03-12 00:00:00.000	2018-03-13 00:00:00.000	52.92	Tsawassen	Canada	21	5	105	Queso Cabrales	Suyama	Michael	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
697	2018-03-12 00:00:00.000	2018-03-13 00:00:00.000	52.92	Tsawassen	Canada	19.45	18	350.1	Gula Malacca	Suyama	Michael	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
697	2018-03-12 00:00:00.000	2018-03-13 00:00:00.000	52.92	Tsawassen	Canada	38	18	684	Gnocchi di nonna Alice	Suyama	Michael	Sales Representative	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
698	2018-03-12 00:00:00.000	2018-03-18 00:00:00.000	10.22	Leipzig	Germany	6	20	120	Konbu	Peacock	Margaret	Sales Representative	Morgenstern Gesundkost	Alexander Feuer	Leipzig	Germany	0342-023176
698	2018-03-12 00:00:00.000	2018-03-18 00:00:00.000	10.22	Leipzig	Germany	12.5	10	125	Gorgonzola Telino	Peacock	Margaret	Sales Representative	Morgenstern Gesundkost	Alexander Feuer	Leipzig	Germany	0342-023176
699	2018-03-12 00:00:00.000	2018-03-19 00:00:00.000	27.2	Århus	Denmark	31	25	775	Ikura	Davolio	Nancy	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
699	2018-03-12 00:00:00.000	2018-03-19 00:00:00.000	27.2	Århus	Denmark	4.5	25	112.5	Guaraná Fantástica	Davolio	Nancy	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
699	2018-03-12 00:00:00.000	2018-03-19 00:00:00.000	27.2	Århus	Denmark	13	40	520	Original Frankfurter grüne Soße	Davolio	Nancy	Sales Representative	Vaffeljernet	Palle Ibsen	Århus	Denmark	86 21 32 43
700	2018-03-13 00:00:00.000	2018-03-16 00:00:00.000	3.26	London	UK	55	4	220	Raclette Courdavault	Leverling	Janet	Sales Representative	B's Beverages	Victoria Ashworth	London	UK	(171) 555-1212
701	2018-03-13 00:00:00.000	2018-03-19 00:00:00.000	23.39	Sevilla	Spain	16.25	9	146.25	Valkoinen suklaa	Leverling	Janet	Sales Representative	Godos Cocina Típica	José Pedro Freyre	Sevilla	Spain	(95) 555 82 82
701	2018-03-13 00:00:00.000	2018-03-19 00:00:00.000	23.39	Sevilla	Spain	53	40	2120	Manjimup Dried Apples	Leverling	Janet	Sales Representative	Godos Cocina Típica	José Pedro Freyre	Sevilla	Spain	(95) 555 82 82
701	2018-03-13 00:00:00.000	2018-03-19 00:00:00.000	23.39	Sevilla	Spain	24	4	96	Pâté chinois	Leverling	Janet	Sales Representative	Godos Cocina Típica	José Pedro Freyre	Sevilla	Spain	(95) 555 82 82
702	2018-03-13 00:00:00.000	2018-03-17 00:00:00.000	74.44	Tsawassen	Canada	25	12	300	Grandma's Boysenberry Spread	Fuller	Andrew	Vice President, Sales	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
702	2018-03-13 00:00:00.000	2018-03-17 00:00:00.000	74.44	Tsawassen	Canada	31	30	930	Ikura	Fuller	Andrew	Vice President, Sales	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
702	2018-03-13 00:00:00.000	2018-03-17 00:00:00.000	74.44	Tsawassen	Canada	39	6	234	Alice Mutton	Fuller	Andrew	Vice President, Sales	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
702	2018-03-13 00:00:00.000	2018-03-17 00:00:00.000	74.44	Tsawassen	Canada	49.3	60	2958	Tarte au sucre	Fuller	Andrew	Vice President, Sales	Bottom-Dollar Markets	Elizabeth Lincoln	Tsawassen	Canada	(604) 555-4729
703	2018-03-16 00:00:00.000	2018-03-23 00:00:00.000	2.5	Bergamo	Italy	22	5	110	Chef Anton's Cajun Seasoning	Davolio	Nancy	Sales Representative	Magazzini Alimentari Riuniti	Giovanni Rovelli	Bergamo	Italy	035-640230
704	2018-03-16 00:00:00.000	2018-04-07 00:00:00.000	30.85	Genève	Switzerland	2.5	15	37.5	Geitost	Dodsworth	Anne	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
704	2018-03-16 00:00:00.000	2018-04-07 00:00:00.000	30.85	Genève	Switzerland	9.65	6	57.9	Jack's New England Clam Chowder	Dodsworth	Anne	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
704	2018-03-16 00:00:00.000	2018-04-07 00:00:00.000	30.85	Genève	Switzerland	7.75	50	387.5	Rhönbräu Klosterbier	Dodsworth	Anne	Sales Representative	Richter Supermarkt	Michael Holz	Genève	Switzerland	0897-034214
705	2018-03-16 00:00:00.000	2018-03-24 00:00:00.000	40.42	Berlin	Germany	25	16	400	Grandma's Boysenberry Spread	Davolio	Nancy	Sales Representative	Alfreds Futterkiste	Maria Anders	Berlin	Germany	030-0074321
705	2018-03-16 00:00:00.000	2018-03-24 00:00:00.000	40.42	Berlin	Germany	45.6	2	91.2	Rössle Sauerkraut	Davolio	Nancy	Sales Representative	Alfreds Futterkiste	Maria Anders	Berlin	Germany	030-0074321
706	2018-03-16 00:00:00.000	2018-03-25 00:00:00.000	23.72	Colchester	UK	81	50	4050	Sir Rodney's Marmalade	Dodsworth	Anne	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
706	2018-03-16 00:00:00.000	2018-03-25 00:00:00.000	23.72	Colchester	UK	12.5	50	625	Gorgonzola Telino	Dodsworth	Anne	Sales Representative	Around the Horn	Thomas Hardy	London	UK	(171) 555-7788
707	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	27.91	I. de Margarita	Venezuela	17.45	28	488.6	Pavlova	Buchanan	Steven	Sales Manager	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
707	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	27.91	I. de Margarita	Venezuela	12.5	25	312.5	Gorgonzola Telino	Buchanan	Steven	Sales Manager	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
707	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	27.91	I. de Margarita	Venezuela	9.5	30	285	Røgede sild	Buchanan	Steven	Sales Manager	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
707	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	27.91	I. de Margarita	Venezuela	34	24	816	Camembert Pierrot	Buchanan	Steven	Sales Manager	LINO-Delicateses	Felipe Izquierdo	I. de Margarita	Venezuela	(8) 34-56-12
708	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	3.26	Bräcke	Sweden	7.75	12	93	Rhönbräu Klosterbier	Callahan	Laura	Inside Sales Coordinator	Folk och fä HB	Maria Larsson	Bräcke	Sweden	0695-34 67 21
709	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	44.65	Mannheim	Germany	10	12	120	Sir Rodney's Scones	Suyama	Michael	Sales Representative	Blauer See Delikatessen	Hanna Moos	Mannheim	Germany	0621-08460
709	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	44.65	Mannheim	Germany	9.5	14	133	Zaanse koeken	Suyama	Michael	Sales Representative	Blauer See Delikatessen	Hanna Moos	Mannheim	Germany	0621-08460
709	2018-03-17 00:00:00.000	2018-03-20 00:00:00.000	44.65	Mannheim	Germany	53	8	424	Manjimup Dried Apples	Suyama	Michael	Sales Representative	Blauer See Delikatessen	Hanna Moos	Mannheim	Germany	0621-08460
710	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	105.36	San Cristóbal	Venezuela	25.89	30	776.7	Nord-Ost Matjeshering	Callahan	Laura	Inside Sales Coordinator	HILARIÓN-Abastos	Carlos Hernández	San Cristóbal	Venezuela	(5) 555-1340
710	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	105.36	San Cristóbal	Venezuela	18	40	720	Steeleye Stout	Callahan	Laura	Inside Sales Coordinator	HILARIÓN-Abastos	Carlos Hernández	San Cristóbal	Venezuela	(5) 555-1340
710	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	105.36	San Cristóbal	Venezuela	33.25	8	266	Wimmers gute Semmelknödel	Callahan	Laura	Inside Sales Coordinator	HILARIÓN-Abastos	Carlos Hernández	San Cristóbal	Venezuela	(5) 555-1340
711	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	49.56	Buenos Aires	Argentina	21.35	20	427	Chef Anton's Gumbo Mix	King	Robert	Sales Representative	Océano Atlántico Ltda.	Yvonne Moncada	Buenos Aires	Argentina	(1) 135-5333
711	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	49.56	Buenos Aires	Argentina	30	6	180	Uncle Bob's Organic Dried Pears	King	Robert	Sales Representative	Océano Atlántico Ltda.	Yvonne Moncada	Buenos Aires	Argentina	(1) 135-5333
711	2018-03-18 00:00:00.000	2018-03-27 00:00:00.000	49.56	Buenos Aires	Argentina	34.8	5	174	Mozzarella di Giovanni	King	Robert	Sales Representative	Océano Atlántico Ltda.	Yvonne Moncada	Buenos Aires	Argentina	(1) 135-5333
712	2018-03-18 00:00:00.000	2018-03-23 00:00:00.000	4.98	Campinas	Brazil	7.75	20	155	Rhönbräu Klosterbier	Suyama	Michael	Sales Representative	Gourmet Lanchonetes	André Fonseca	Campinas	Brazil	(11) 555-9482
713	2018-03-19 00:00:00.000	2018-04-08 00:00:00.000	2.08	San Cristóbal	Venezuela	4.5	10	45	Guaraná Fantástica	Leverling	Janet	Sales Representative	HILARIÓN-Abastos	Carlos Hernández	San Cristóbal	Venezuela	(5) 555-1340
713	2018-03-19 00:00:00.000	2018-04-08 00:00:00.000	2.08	San Cristóbal	Venezuela	9.65	24	231.6	Jack's New England Clam Chowder	Leverling	Janet	Sales Representative	HILARIÓN-Abastos	Carlos Hernández	San Cristóbal	Venezuela	(5) 555-1340
714	2018-03-19 00:00:00.000	2018-03-30 00:00:00.000	104.47	São Paulo	Brazil	7	6	42	Filo Mix	Callahan	Laura	Inside Sales Coordinator	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
714	2018-03-19 00:00:00.000	2018-03-30 00:00:00.000	104.47	São Paulo	Brazil	18	60	1080	Lakkalikööri	Callahan	Laura	Inside Sales Coordinator	Queen Cozinha	Lúcia Carvalho	São Paulo	Brazil	(11) 555-1189
715	2018-03-19 00:00:00.000	2018-03-23 00:00:00.000	275.79	Cunewalde	Germany	30	45	1350	Uncle Bob's Organic Dried Pears	Callahan	Laura	Inside Sales Coordinator	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
715	2018-03-19 00:00:00.000	2018-03-23 00:00:00.000	275.79	Cunewalde	Germany	6	77	462	Konbu	Callahan	Laura	Inside Sales Coordinator	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
715	2018-03-19 00:00:00.000	2018-03-23 00:00:00.000	275.79	Cunewalde	Germany	32.8	20	656	Perth Pasties	Callahan	Laura	Inside Sales Coordinator	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
715	2018-03-19 00:00:00.000	2018-03-23 00:00:00.000	275.79	Cunewalde	Germany	36	9	324	Gudbrandsdalsost	Callahan	Laura	Inside Sales Coordinator	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
715	2018-03-19 00:00:00.000	2018-03-23 00:00:00.000	275.79	Cunewalde	Germany	18	44	792	Lakkalikööri	Callahan	Laura	Inside Sales Coordinator	QUICK-Stop	Horst Kloss	Cunewalde	Germany	0372-035188
716	2018-03-19 00:00:00.000	2018-03-26 00:00:00.000	2.7	Lisboa	Portugal	34	2	68	Camembert Pierrot	Dodsworth	Anne	Sales Representative	Furia Bacalhau e Frutos do Mar	Lino Rodriguez 	Lisboa	Portugal	(1) 354-2534
717	2018-03-20 00:00:00.000	2018-03-24 00:00:00.000	87.38	Paris	France	62.5	6	375	Carnarvon Tigers	Leverling	Janet	Sales Representative	Spécialités du monde	Dominique Perrier	Paris	France	(1) 47.55.60.10
717	2018-03-20 00:00:00.000	2018-03-24 00:00:00.000	87.38	Paris	France	263.5	5	1317.5	Côte de Blaye	Leverling	Janet	Sales Representative	Spécialités du monde	Dominique Perrier	Paris	France	(1) 47.55.60.10
717	2018-03-20 00:00:00.000	2018-03-24 00:00:00.000	87.38	Paris	France	36	10	360	Gudbrandsdalsost	Leverling	Janet	Sales Representative	Spécialités du monde	Dominique Perrier	Paris	France	(1) 47.55.60.10
718	2018-03-20 00:00:00.000	2018-03-30 00:00:00.000	144.38	Anchorage	USA	53	16	848	Manjimup Dried Apples	Suyama	Michael	Sales Representative	Old World Delicatessen	Rene Phillips	Anchorage	USA	(907) 555-7584
719	2018-03-20 00:00:00.000	2018-04-08 00:00:00.000	27.19	Bern	Switzerland	26	8	208	Gravad lax	Peacock	Margaret	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
719	2018-03-20 00:00:00.000	2018-04-08 00:00:00.000	27.19	Bern	Switzerland	38	12	456	Gnocchi di nonna Alice	Peacock	Margaret	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
719	2018-03-20 00:00:00.000	2018-04-08 00:00:00.000	27.19	Bern	Switzerland	49.3	12	591.6	Tarte au sucre	Peacock	Margaret	Sales Representative	Chop-suey Chinese	Yang Wang	Bern	Switzerland	0452-076545
720	2018-03-23 00:00:00.000	2018-04-02 00:00:00.000	62.22	Münster	Germany	9.2	12	110.4	Teatime Chocolate Biscuits	Fuller	Andrew	Vice President, Sales	Toms Spezialitäten	Karin Josephs	Münster	Germany	0251-031259
720	2018-03-23 00:00:00.000	2018-04-02 00:00:00.000	62.22	Münster	Germany	20	40	800	Maxilaku	Fuller	Andrew	Vice President, Sales	Toms Spezialitäten	Karin Josephs	Münster	Germany	0251-031259
721	2018-03-23 00:00:00.000	2018-04-01 00:00:00.000	74.6	Graz	Austria	38	30	1140	Queso Manchego La Pastora	Davolio	Nancy	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
721	2018-03-23 00:00:00.000	2018-04-01 00:00:00.000	74.6	Graz	Austria	4.5	30	135	Guaraná Fantástica	Davolio	Nancy	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
721	2018-03-23 00:00:00.000	2018-04-01 00:00:00.000	74.6	Graz	Austria	33.25	4	133	Wimmers gute Semmelknödel	Davolio	Nancy	Sales Representative	Ernst Handel	Roland Mendel	Graz	Austria	7675-3425
722	2018-03-23 00:00:00.000	2018-03-30 00:00:00.000	0.21	São Paulo	Brazil	12	9	108	Spegesild	Davolio	Nancy	Sales Representative	Comércio Mineiro	Pedro Afonso	São Paulo	Brazil	(11) 555-7647
